iid1	iid2	chr	start	end	sum_IBD>8
FAM001_ID001	I0354	12	13097042	20263885	661.674712142977
FAM001_ID001	I0354	12	48403229	66068136	661.674712142977
FAM001_ID001	I0354	12	76207018	82263427	661.674712142977
FAM001_ID001	I0354	12	94258196	100363632	661.674712142977
FAM001_ID001	I0354	12	104776465	110191212	661.674712142977
FAM001_ID001	I0354	12	127544850	129512862	661.674712142977
FAM001_ID001	I0354	13	19496434	26487621	661.674712142977
FAM001_ID001	I0354	13	29893495	44809771	661.674712142977
FAM001_ID001	I0354	13	62750230	75937949	661.674712142977
FAM001_ID001	I0354	13	93284661	101378195	661.674712142977
FAM001_ID001	I0354	13	101689923	108708242	661.674712142977
FAM001_ID001	I0354	14	24906094	38219407	661.674712142977
FAM001_ID001	I0354	14	51494228	59447625	661.674712142977
FAM001_ID001	I0354	14	80187422	89803269	661.674712142977
FAM001_ID001	I0354	14	97686944	107287663	661.674712142977
FAM001_ID001	I0354	15	22958104	26886827	661.674712142977
FAM001_ID001	I0354	15	33934206	40520010	661.674712142977
FAM001_ID001	I0354	15	54510157	61463891	661.674712142977
FAM001_ID001	I0354	15	66420014	70550428	661.674712142977
FAM001_ID001	I0354	15	80798868	99048326	661.674712142977
FAM001_ID001	I0354	16	873448	6214147	661.674712142977
FAM001_ID001	I0354	16	6447771	23890061	661.674712142977
FAM001_ID001	I0354	16	24151514	27005455	661.674712142977
FAM001_ID001	I0354	16	46650890	61645507	661.674712142977
FAM001_ID001	I0354	16	78646204	80937072	661.674712142977
FAM001_ID001	I0354	16	83580774	85176063	661.674712142977
FAM001_ID001	I0354	17	3855813	9422618	661.674712142977
FAM001_ID001	I0354	17	9901677	12753338	661.674712142977
FAM001_ID001	I0354	17	18578202	31605845	661.674712142977
FAM001_ID001	I0354	17	34142362	46501013	661.674712142977
FAM001_ID001	I0354	17	55287871	64208230	661.674712142977
FAM001_ID001	I0354	17	68744268	71934217	661.674712142977
FAM001_ID001	I0354	17	75943100	80179147	661.674712142977
FAM001_ID001	I0354	18	2869916	5316702	661.674712142977
FAM001_ID001	I0354	18	5640966	8919414	661.674712142977
FAM001_ID001	I0354	18	10156789	12417905	661.674712142977
FAM001_ID001	I0354	18	59194760	68714195	661.674712142977
FAM001_ID001	I0354	18	70770591	73510811	661.674712142977
FAM001_ID001	I0354	19	1535945	8136027	661.674712142977
FAM001_ID001	I0354	19	9732452	21776332	661.674712142977
FAM001_ID001	I0354	19	33530200	36881576	661.674712142977
FAM001_ID001	I0354	19	51278589	53249347	661.674712142977
FAM001_ID001	I0354	19	54240981	55921631	661.674712142977
FAM001_ID001	I0354	20	377226	2593006	661.674712142977
FAM001_ID001	I0354	20	38659205	44032151	661.674712142977
FAM001_ID001	I0354	20	48939863	52273136	661.674712142977
FAM001_ID001	I0354	21	28532598	48100155	661.674712142977
FAM001_ID001	I0354	22	17831813	27869192	661.674712142977
FAM001_ID001	I0354	22	28316173	40026309	661.674712142977
FAM001_ID001	I0234	1	1170587	5217644	610.1886926931304
FAM001_ID001	I0234	1	12278932	16075906	610.1886926931304
FAM001_ID001	I0234	1	18835504	22378462	610.1886926931304
FAM001_ID001	I0234	1	30794566	41318440	610.1886926931304
FAM001_ID001	I0234	1	116287634	147826658	610.1886926931304
FAM001_ID001	I0234	1	202638140	207646923	610.1886926931304
FAM001_ID001	I0234	1	210778585	218860068	610.1886926931304
FAM001_ID001	I0234	1	241720543	245283280	610.1886926931304
FAM001_ID001	I0234	2	5365053	8294778	610.1886926931304
FAM001_ID001	I0234	2	8993505	15357537	610.1886926931304
FAM001_ID001	I0234	2	16131782	20631830	610.1886926931304
FAM001_ID001	I0234	2	167168464	173267081	610.1886926931304
FAM001_ID001	I0234	2	205066703	217231005	610.1886926931304
FAM001_ID001	I0234	2	221468937	228453844	610.1886926931304
FAM001_ID001	I0234	2	236285982	240615362	610.1886926931304
FAM001_ID001	I0234	3	5029354	10654982	610.1886926931304
FAM001_ID001	I0234	3	25331376	29877387	610.1886926931304
FAM001_ID001	I0234	3	60092100	64350260	610.1886926931304
FAM001_ID001	I0234	3	169013588	175361840	610.1886926931304
FAM001_ID001	I0234	4	3494600	5368224	610.1886926931304
FAM001_ID001	I0234	4	8380857	13677765	610.1886926931304
FAM001_ID001	I0234	4	92128074	102696219	610.1886926931304
FAM001_ID001	I0234	4	108073694	114464138	610.1886926931304
FAM001_ID001	I0234	4	130744953	138537072	610.1886926931304
FAM001_ID001	I0234	5	3134409	5938471	610.1886926931304
FAM001_ID001	I0234	5	13811775	18506109	610.1886926931304
FAM001_ID001	I0234	5	32067373	38384721	610.1886926931304
FAM001_ID001	I0234	5	96117300	106937928	610.1886926931304
FAM001_ID001	I0234	5	170200426	173158780	610.1886926931304
FAM001_ID001	I0234	5	174688905	180690937	610.1886926931304
FAM001_ID001	I0234	6	132262991	140248121	610.1886926931304
FAM001_ID001	I0234	6	153559877	157414094	610.1886926931304
FAM001_ID001	I0234	6	159326830	162925492	610.1886926931304
FAM001_ID001	I0234	7	24156418	29100376	610.1886926931304
FAM001_ID001	I0234	7	141018239	147939285	610.1886926931304
FAM001_ID001	I0234	7	150632705	153134258	610.1886926931304
FAM001_ID001	I0234	7	154909775	157314762	610.1886926931304
FAM001_ID001	I0234	8	200898	3704713	610.1886926931304
FAM001_ID001	I0234	8	14965403	23478809	610.1886926931304
FAM001_ID001	I0234	8	26743306	41234467	610.1886926931304
FAM001_ID001	I0234	8	57090642	63339521	610.1886926931304
FAM001_ID001	I0234	8	70628283	75735030	610.1886926931304
FAM001_ID001	I0234	8	99150174	103857316	610.1886926931304
FAM001_ID001	I0234	8	126021164	129681240	610.1886926931304
FAM001_ID001	I0234	8	139254574	143528511	610.1886926931304
FAM001_ID001	I0234	9	248749	2396732	610.1886926931304
FAM001_ID001	I0234	9	13876562	24800658	610.1886926931304
FAM001_ID001	I0234	9	32359191	78167034	610.1886926931304
FAM001_ID001	I0234	9	80263100	85915546	610.1886926931304
FAM001_ID001	I0234	9	111370746	117053215	610.1886926931304
FAM001_ID001	I0234	9	130131526	135581102	610.1886926931304
FAM001_ID001	I0234	9	136109910	141027939	610.1886926931304
FAM001_ID001	I0234	10	3563318	6503731	610.1886926931304
FAM001_ID001	I0234	10	29682041	36198981	610.1886926931304
FAM001_ID001	I0234	10	50902684	66471147	610.1886926931304
FAM001_ID001	I0234	10	109241017	115578004	610.1886926931304
FAM001_ID001	I0234	10	116046579	126037017	610.1886926931304
FAM001_ID001	I0234	10	131851878	135434303	610.1886926931304
FAM001_ID001	I0234	11	210627	9921549	610.1886926931304
FAM001_ID001	I0234	11	125809627	130062701	610.1886926931304
FAM001_ID001	I0234	11	131877903	134942543	610.1886926931304
FAM001_ID001	I0234	12	334955	4042534	610.1886926931304
FAM001_ID001	I0234	12	4419362	12921674	610.1886926931304
FAM001_ID001	I0234	12	15319537	31899733	610.1886926931304
FAM001_ID001	I0234	12	48600520	62539559	610.1886926931304
FAM001_ID001	I0234	12	119950274	133465158	610.1886926931304
FAM001_ID001	I0234	13	25785452	39523411	610.1886926931304
FAM001_ID001	I0234	13	99647551	115043016	610.1886926931304
FAM001_ID001	I0234	14	30578722	34589273	610.1886926931304
FAM001_ID001	I0234	14	42721505	59580956	610.1886926931304
FAM001_ID001	I0234	14	62957651	70574149	610.1886926931304
FAM001_ID001	I0234	14	80015910	91624544	610.1886926931304
FAM001_ID001	I0234	14	94770990	97214117	610.1886926931304
FAM001_ID001	I0234	14	101115470	107287663	610.1886926931304
FAM001_ID001	I0234	15	25184117	29415698	610.1886926931304
FAM001_ID001	I0234	15	29627223	33335361	610.1886926931304
FAM001_ID001	I0234	15	33900500	40520010	610.1886926931304
FAM001_ID001	I0234	15	41212265	62090132	610.1886926931304
FAM001_ID001	I0234	15	71925114	80540420	610.1886926931304
FAM001_ID001	I0234	15	91312823	99130113	610.1886926931304
FAM001_ID001	I0234	15	99836804	102398060	610.1886926931304
FAM001_ID001	I0234	16	873448	6214147	610.1886926931304
FAM001_ID001	I0234	16	6447771	20244177	610.1886926931304
FAM001_ID001	I0234	16	31658219	57021433	610.1886926931304
FAM001_ID001	I0234	16	69864558	76272617	610.1886926931304
FAM001_ID001	I0234	16	78209069	80843058	610.1886926931304
FAM001_ID001	I0234	17	647188	10667638	610.1886926931304
FAM001_ID001	I0234	17	13527991	15467048	610.1886926931304
FAM001_ID001	I0234	17	35439766	45765249	610.1886926931304
FAM001_ID001	I0234	17	53570832	63552234	610.1886926931304
FAM001_ID001	I0234	17	64356519	80865866	610.1886926931304
FAM001_ID001	I0234	18	158917	2451547	610.1886926931304
FAM001_ID001	I0234	18	4109855	10153644	610.1886926931304
FAM001_ID001	I0234	18	10426035	28560831	610.1886926931304
FAM001_ID001	I0234	18	44011434	48235325	610.1886926931304
FAM001_ID001	I0234	18	57129997	61407842	610.1886926931304
FAM001_ID001	I0234	18	69313386	77286303	610.1886926931304
FAM001_ID001	I0234	19	533133	6782574	610.1886926931304
FAM001_ID001	I0234	19	7103316	9146472	610.1886926931304
FAM001_ID001	I0234	19	10203171	21249429	610.1886926931304
FAM001_ID001	I0234	19	33532300	48602948	610.1886926931304
FAM001_ID001	I0234	19	51803863	54037832	610.1886926931304
FAM001_ID001	I0234	19	54961369	59087479	610.1886926931304
FAM001_ID001	I0234	20	2193014	5299340	610.1886926931304
FAM001_ID001	I0234	20	51632942	57171235	610.1886926931304
FAM001_ID001	I0234	20	59594066	62178105	610.1886926931304
FAM001_ID001	I0234	21	15454659	20051354	610.1886926931304
FAM001_ID001	I0234	21	20548928	24794661	610.1886926931304
FAM001_ID001	I0234	21	28477886	48100155	610.1886926931304
FAM001_ID001	I0234	22	21798721	29978042	610.1886926931304
FAM001_ID001	I0234	22	43678576	48869266	610.1886926931304
FAM001_ID001	I0409	1	3684185	8181060	586.5081648823088
FAM001_ID001	I0409	1	9009406	13923944	586.5081648823088
FAM001_ID001	I0409	1	30794566	36855957	586.5081648823088
FAM001_ID001	I0409	1	42196063	56201024	586.5081648823088
FAM001_ID001	I0409	1	119799665	150484987	586.5081648823088
FAM001_ID001	I0409	2	19945532	28055881	586.5081648823088
FAM001_ID001	I0409	2	119004158	124437408	586.5081648823088
FAM001_ID001	I0409	2	189883166	199590635	586.5081648823088
FAM001_ID001	I0409	2	235271926	239950995	586.5081648823088
FAM001_ID001	I0409	3	30904844	38645420	586.5081648823088
FAM001_ID001	I0409	3	113902749	121328764	586.5081648823088
FAM001_ID001	I0409	3	147409908	158158179	586.5081648823088
FAM001_ID001	I0409	3	169040194	177067087	586.5081648823088
FAM001_ID001	I0409	4	5847493	7393898	586.5081648823088
FAM001_ID001	I0409	4	181286425	184757437	586.5081648823088
FAM001_ID001	I0409	5	178089717	180690937	586.5081648823088
FAM001_ID001	I0409	6	18775937	22747334	586.5081648823088
FAM001_ID001	I0409	6	148852325	152603209	586.5081648823088
FAM001_ID001	I0409	7	4444125	8439163	586.5081648823088
FAM001_ID001	I0409	7	22813879	29197087	586.5081648823088
FAM001_ID001	I0409	7	70241298	77039483	586.5081648823088
FAM001_ID001	I0409	8	5591913	10063879	586.5081648823088
FAM001_ID001	I0409	8	10595878	13461588	586.5081648823088
FAM001_ID001	I0409	8	71166994	77825563	586.5081648823088
FAM001_ID001	I0409	8	98582908	107617360	586.5081648823088
FAM001_ID001	I0409	8	124096227	127811208	586.5081648823088
FAM001_ID001	I0409	8	139021539	146296414	586.5081648823088
FAM001_ID001	I0409	9	1283982	3585271	586.5081648823088
FAM001_ID001	I0409	9	4341704	14533251	586.5081648823088
FAM001_ID001	I0409	9	78225815	96624645	586.5081648823088
FAM001_ID001	I0409	9	100381034	107666513	586.5081648823088
FAM001_ID001	I0409	9	114830481	126927285	586.5081648823088
FAM001_ID001	I0409	9	132673694	135401128	586.5081648823088
FAM001_ID001	I0409	9	135955672	138482453	586.5081648823088
FAM001_ID001	I0409	10	6736561	11954755	586.5081648823088
FAM001_ID001	I0409	10	12448088	14737467	586.5081648823088
FAM001_ID001	I0409	10	29180491	36304428	586.5081648823088
FAM001_ID001	I0409	10	44745950	67079067	586.5081648823088
FAM001_ID001	I0409	10	78204760	82674737	586.5081648823088
FAM001_ID001	I0409	10	115062480	120140132	586.5081648823088
FAM001_ID001	I0409	10	130069032	132578234	586.5081648823088
FAM001_ID001	I0409	11	36285390	47365199	586.5081648823088
FAM001_ID001	I0409	11	83575521	92307679	586.5081648823088
FAM001_ID001	I0409	11	120400149	123672886	586.5081648823088
FAM001_ID001	I0409	12	351043	3838417	586.5081648823088
FAM001_ID001	I0409	12	4946981	14658341	586.5081648823088
FAM001_ID001	I0409	12	17098944	22890730	586.5081648823088
FAM001_ID001	I0409	12	48978299	59537339	586.5081648823088
FAM001_ID001	I0409	12	93342320	97367972	586.5081648823088
FAM001_ID001	I0409	12	125201015	131775718	586.5081648823088
FAM001_ID001	I0409	13	19593241	29434854	586.5081648823088
FAM001_ID001	I0409	13	29977330	32903685	586.5081648823088
FAM001_ID001	I0409	13	33677988	53336663	586.5081648823088
FAM001_ID001	I0409	13	71312067	76762552	586.5081648823088
FAM001_ID001	I0409	13	94735152	99262567	586.5081648823088
FAM001_ID001	I0409	13	101596322	105989903	586.5081648823088
FAM001_ID001	I0409	13	108935723	115103150	586.5081648823088
FAM001_ID001	I0409	14	20480547	22608466	586.5081648823088
FAM001_ID001	I0409	14	24729687	38610712	586.5081648823088
FAM001_ID001	I0409	14	44283067	52242196	586.5081648823088
FAM001_ID001	I0409	14	54000297	59555994	586.5081648823088
FAM001_ID001	I0409	14	73711590	80007980	586.5081648823088
FAM001_ID001	I0409	14	92161018	96034350	586.5081648823088
FAM001_ID001	I0409	14	97641378	101879553	586.5081648823088
FAM001_ID001	I0409	14	103056926	107287663	586.5081648823088
FAM001_ID001	I0409	15	22955013	25029728	586.5081648823088
FAM001_ID001	I0409	15	26045135	32439281	586.5081648823088
FAM001_ID001	I0409	15	33684679	56032975	586.5081648823088
FAM001_ID001	I0409	15	58835317	62862138	586.5081648823088
FAM001_ID001	I0409	15	69417718	80617825	586.5081648823088
FAM001_ID001	I0409	15	87037559	91083353	586.5081648823088
FAM001_ID001	I0409	15	93259368	99024173	586.5081648823088
FAM001_ID001	I0409	16	873448	6214147	586.5081648823088
FAM001_ID001	I0409	16	6447771	47972269	586.5081648823088
FAM001_ID001	I0409	16	51958223	56597427	586.5081648823088
FAM001_ID001	I0409	16	71850632	78212379	586.5081648823088
FAM001_ID001	I0409	16	85494112	87948015	586.5081648823088
FAM001_ID001	I0409	17	704201	4398442	586.5081648823088
FAM001_ID001	I0409	17	10857086	13456721	586.5081648823088
FAM001_ID001	I0409	17	13697431	20682586	586.5081648823088
FAM001_ID001	I0409	17	32849529	46013650	586.5081648823088
FAM001_ID001	I0409	17	56004032	64123423	586.5081648823088
FAM001_ID001	I0409	17	70725961	80963331	586.5081648823088
FAM001_ID001	I0409	18	158917	2485798	586.5081648823088
FAM001_ID001	I0409	18	3387561	7039943	586.5081648823088
FAM001_ID001	I0409	18	8945871	27360928	586.5081648823088
FAM001_ID001	I0409	18	45756074	51061399	586.5081648823088
FAM001_ID001	I0409	18	61868222	66507208	586.5081648823088
FAM001_ID001	I0409	18	73264831	75973042	586.5081648823088
FAM001_ID001	I0409	19	927971	7739177	586.5081648823088
FAM001_ID001	I0409	19	12686282	18080991	586.5081648823088
FAM001_ID001	I0409	19	29685293	59087479	586.5081648823088
FAM001_ID001	I0409	20	4363587	6316437	586.5081648823088
FAM001_ID001	I0409	20	6769533	10045078	586.5081648823088
FAM001_ID001	I0409	20	22781669	38263309	586.5081648823088
FAM001_ID001	I0409	20	50715685	56095152	586.5081648823088
FAM001_ID001	I0409	21	17713197	22859922	586.5081648823088
FAM001_ID001	I0409	21	26978950	48100155	586.5081648823088
FAM001_ID001	I0409	22	20743536	28020555	586.5081648823088
FAM001_ID001	I0409	22	30985646	45413404	586.5081648823088
FAM001_ID001	I0409	22	48767186	50929581	586.5081648823088
FAM001_ID001	I0406	1	5141293	12170974	545.9997827177694
FAM001_ID001	I0406	1	18516703	22454325	545.9997827177694
FAM001_ID001	I0406	1	30787227	38721479	545.9997827177694
FAM001_ID001	I0406	1	62247402	66344857	545.9997827177694
FAM001_ID001	I0406	1	120014607	153991711	545.9997827177694
FAM001_ID001	I0406	1	162014632	167131321	545.9997827177694
FAM001_ID001	I0406	1	202278769	206899052	545.9997827177694
FAM001_ID001	I0406	1	208583530	214767794	545.9997827177694
FAM001_ID001	I0406	1	244395060	247340784	545.9997827177694
FAM001_ID001	I0406	2	2771601	6361101	545.9997827177694
FAM001_ID001	I0406	2	69028716	75269064	545.9997827177694
FAM001_ID001	I0406	2	220659918	225639220	545.9997827177694
FAM001_ID001	I0406	2	239978333	243044147	545.9997827177694
FAM001_ID001	I0406	3	30904115	41328182	545.9997827177694
FAM001_ID001	I0406	3	167914730	177083247	545.9997827177694
FAM001_ID001	I0406	3	190473124	194415887	545.9997827177694
FAM001_ID001	I0406	4	7480400	12725164	545.9997827177694
FAM001_ID001	I0406	4	127856015	137618071	545.9997827177694
FAM001_ID001	I0406	4	150018541	157442673	545.9997827177694
FAM001_ID001	I0406	5	166438222	171168572	545.9997827177694
FAM001_ID001	I0406	6	2470570	4961947	545.9997827177694
FAM001_ID001	I0406	7	148139399	152249707	545.9997827177694
FAM001_ID001	I0406	7	155629975	159119486	545.9997827177694
FAM001_ID001	I0406	8	8150039	14697235	545.9997827177694
FAM001_ID001	I0406	8	15772001	18712513	545.9997827177694
FAM001_ID001	I0406	8	18975171	22553621	545.9997827177694
FAM001_ID001	I0406	8	32190881	41501525	545.9997827177694
FAM001_ID001	I0406	8	54485315	63809069	545.9997827177694
FAM001_ID001	I0406	8	120401980	130479731	545.9997827177694
FAM001_ID001	I0406	8	139082086	144077253	545.9997827177694
FAM001_ID001	I0406	9	35975125	71243554	545.9997827177694
FAM001_ID001	I0406	9	80827356	85809348	545.9997827177694
FAM001_ID001	I0406	9	86220040	96484220	545.9997827177694
FAM001_ID001	I0406	9	117896953	138529777	545.9997827177694
FAM001_ID001	I0406	10	1524465	4704709	545.9997827177694
FAM001_ID001	I0406	10	8307154	12480053	545.9997827177694
FAM001_ID001	I0406	10	44335013	73784791	545.9997827177694
FAM001_ID001	I0406	10	81000889	87932775	545.9997827177694
FAM001_ID001	I0406	10	112969177	121383036	545.9997827177694
FAM001_ID001	I0406	11	22054007	27628826	545.9997827177694
FAM001_ID001	I0406	11	37284117	47346723	545.9997827177694
FAM001_ID001	I0406	11	66066664	86168344	545.9997827177694
FAM001_ID001	I0406	11	126443186	131841465	545.9997827177694
FAM001_ID001	I0406	12	681554	3556799	545.9997827177694
FAM001_ID001	I0406	12	25208797	32761558	545.9997827177694
FAM001_ID001	I0406	12	48186738	70308675	545.9997827177694
FAM001_ID001	I0406	12	101358282	106854598	545.9997827177694
FAM001_ID001	I0406	12	120242014	125972049	545.9997827177694
FAM001_ID001	I0406	12	129494911	133465158	545.9997827177694
FAM001_ID001	I0406	13	24484079	30980940	545.9997827177694
FAM001_ID001	I0406	13	33553508	38050451	545.9997827177694
FAM001_ID001	I0406	13	71013431	78025986	545.9997827177694
FAM001_ID001	I0406	13	102389449	107034161	545.9997827177694
FAM001_ID001	I0406	14	24900209	38455293	545.9997827177694
FAM001_ID001	I0406	14	54000297	59133479	545.9997827177694
FAM001_ID001	I0406	14	63123795	70807623	545.9997827177694
FAM001_ID001	I0406	14	90679910	95180245	545.9997827177694
FAM001_ID001	I0406	14	104393932	107287663	545.9997827177694
FAM001_ID001	I0406	15	22904312	24124704	545.9997827177694
FAM001_ID001	I0406	15	27843614	33930597	545.9997827177694
FAM001_ID001	I0406	15	35153862	40444386	545.9997827177694
FAM001_ID001	I0406	15	54210948	60428543	545.9997827177694
FAM001_ID001	I0406	15	68151448	74686539	545.9997827177694
FAM001_ID001	I0406	15	92545284	99291984	545.9997827177694
FAM001_ID001	I0406	16	873448	6214147	545.9997827177694
FAM001_ID001	I0406	16	6447771	18165043	545.9997827177694
FAM001_ID001	I0406	16	20055884	31851950	545.9997827177694
FAM001_ID001	I0406	16	57162656	65212195	545.9997827177694
FAM001_ID001	I0406	16	78343345	80178597	545.9997827177694
FAM001_ID001	I0406	16	84903728	86149484	545.9997827177694
FAM001_ID001	I0406	17	5686573	8815120	545.9997827177694
FAM001_ID001	I0406	17	10887113	32647544	545.9997827177694
FAM001_ID001	I0406	17	33010157	45876022	545.9997827177694
FAM001_ID001	I0406	17	70152098	80357420	545.9997827177694
FAM001_ID001	I0406	18	158917	8251933	545.9997827177694
FAM001_ID001	I0406	18	19827473	25235450	545.9997827177694
FAM001_ID001	I0406	18	53480206	60612873	545.9997827177694
FAM001_ID001	I0406	18	61556893	69597754	545.9997827177694
FAM001_ID001	I0406	18	71248506	75913297	545.9997827177694
FAM001_ID001	I0406	19	411849	5189268	545.9997827177694
FAM001_ID001	I0406	19	7422161	13383718	545.9997827177694
FAM001_ID001	I0406	19	13735342	20470564	545.9997827177694
FAM001_ID001	I0406	19	49712908	53779329	545.9997827177694
FAM001_ID001	I0406	20	147685	2716915	545.9997827177694
FAM001_ID001	I0406	20	4836440	9730921	545.9997827177694
FAM001_ID001	I0406	20	15433495	19091548	545.9997827177694
FAM001_ID001	I0406	20	49302500	57206613	545.9997827177694
FAM001_ID001	I0406	21	16488109	19038087	545.9997827177694
FAM001_ID001	I0406	21	28105817	48100155	545.9997827177694
FAM001_ID001	I0406	22	17677699	19283738	545.9997827177694
FAM001_ID001	I0406	22	19733811	27894675	545.9997827177694
FAM001_ID001	I0406	22	48271771	49653029	545.9997827177694
FAM001_ID001	I0111	1	4404219	7319541	543.8363937838324
FAM001_ID001	I0111	1	29741777	34603849	543.8363937838324
FAM001_ID001	I0111	1	97744048	106320956	543.8363937838324
FAM001_ID001	I0111	1	119856546	150484987	543.8363937838324
FAM001_ID001	I0111	1	237053186	240181801	543.8363937838324
FAM001_ID001	I0111	1	243664857	246550861	543.8363937838324
FAM001_ID001	I0111	2	109929861	116384329	543.8363937838324
FAM001_ID001	I0111	2	141805733	150706921	543.8363937838324
FAM001_ID001	I0111	2	203696607	215515382	543.8363937838324
FAM001_ID001	I0111	2	224946032	230494182	543.8363937838324
FAM001_ID001	I0111	2	233867666	239035853	543.8363937838324
FAM001_ID001	I0111	3	252068	4876661	543.8363937838324
FAM001_ID001	I0111	3	30746868	40214049	543.8363937838324
FAM001_ID001	I0111	3	69909094	74653865	543.8363937838324
FAM001_ID001	I0111	3	94260037	104998924	543.8363937838324
FAM001_ID001	I0111	3	171182425	178099983	543.8363937838324
FAM001_ID001	I0111	4	132955817	139755093	543.8363937838324
FAM001_ID001	I0111	4	163015034	172728608	543.8363937838324
FAM001_ID001	I0111	5	163769	2960267	543.8363937838324
FAM001_ID001	I0111	5	166177733	169268191	543.8363937838324
FAM001_ID001	I0111	5	173642871	176982391	543.8363937838324
FAM001_ID001	I0111	6	130005667	134693503	543.8363937838324
FAM001_ID001	I0111	7	14019448	17702281	543.8363937838324
FAM001_ID001	I0111	7	36945280	43229620	543.8363937838324
FAM001_ID001	I0111	7	110487581	120907731	543.8363937838324
FAM001_ID001	I0111	7	145231464	156063460	543.8363937838324
FAM001_ID001	I0111	8	17948885	21210074	543.8363937838324
FAM001_ID001	I0111	8	96770905	108392928	543.8363937838324
FAM001_ID001	I0111	8	125730341	131078918	543.8363937838324
FAM001_ID001	I0111	8	136688673	141086363	543.8363937838324
FAM001_ID001	I0111	9	12469033	14891670	543.8363937838324
FAM001_ID001	I0111	9	20700838	32328019	543.8363937838324
FAM001_ID001	I0111	9	78800989	82520786	543.8363937838324
FAM001_ID001	I0111	9	90364457	98892598	543.8363937838324
FAM001_ID001	I0111	9	121155345	126321003	543.8363937838324
FAM001_ID001	I0111	9	130545950	141027939	543.8363937838324
FAM001_ID001	I0111	10	203471	9568910	543.8363937838324
FAM001_ID001	I0111	10	11293945	14808696	543.8363937838324
FAM001_ID001	I0111	10	45102105	68389744	543.8363937838324
FAM001_ID001	I0111	10	89895039	95949432	543.8363937838324
FAM001_ID001	I0111	10	115854445	121403034	543.8363937838324
FAM001_ID001	I0111	10	125667265	129388687	543.8363937838324
FAM001_ID001	I0111	10	130768215	135434303	543.8363937838324
FAM001_ID001	I0111	11	5622301	9821118	543.8363937838324
FAM001_ID001	I0111	11	11763757	18389988	543.8363937838324
FAM001_ID001	I0111	11	19400832	23525938	543.8363937838324
FAM001_ID001	I0111	11	30573589	45073858	543.8363937838324
FAM001_ID001	I0111	11	68597104	78922126	543.8363937838324
FAM001_ID001	I0111	11	113974926	117781618	543.8363937838324
FAM001_ID001	I0111	12	332860	3556799	543.8363937838324
FAM001_ID001	I0111	12	10947853	24925239	543.8363937838324
FAM001_ID001	I0111	12	25264259	30980440	543.8363937838324
FAM001_ID001	I0111	12	44992730	59542155	543.8363937838324
FAM001_ID001	I0111	12	66680449	71376890	543.8363937838324
FAM001_ID001	I0111	12	94285556	98971500	543.8363937838324
FAM001_ID001	I0111	12	100092332	106884480	543.8363937838324
FAM001_ID001	I0111	12	119313758	129715575	543.8363937838324
FAM001_ID001	I0111	12	130042835	133810286	543.8363937838324
FAM001_ID001	I0111	13	21819264	24046620	543.8363937838324
FAM001_ID001	I0111	13	25718283	28662007	543.8363937838324
FAM001_ID001	I0111	13	29978751	33751139	543.8363937838324
FAM001_ID001	I0111	13	34188509	39692114	543.8363937838324
FAM001_ID001	I0111	13	69374336	75805757	543.8363937838324
FAM001_ID001	I0111	13	90668112	109093188	543.8363937838324
FAM001_ID001	I0111	13	109462949	112316405	543.8363937838324
FAM001_ID001	I0111	14	20518618	22138328	543.8363937838324
FAM001_ID001	I0111	14	26828666	38455293	543.8363937838324
FAM001_ID001	I0111	14	43328162	52858494	543.8363937838324
FAM001_ID001	I0111	14	59813361	73145021	543.8363937838324
FAM001_ID001	I0111	14	77422455	83849642	543.8363937838324
FAM001_ID001	I0111	14	95357342	107287663	543.8363937838324
FAM001_ID001	I0111	15	26037199	29555737	543.8363937838324
FAM001_ID001	I0111	15	30936285	36708292	543.8363937838324
FAM001_ID001	I0111	15	93671582	98963904	543.8363937838324
FAM001_ID001	I0111	16	873448	6214147	543.8363937838324
FAM001_ID001	I0111	16	6447771	20232952	543.8363937838324
FAM001_ID001	I0111	16	25833463	53844579	543.8363937838324
FAM001_ID001	I0111	16	54446268	57652133	543.8363937838324
FAM001_ID001	I0111	16	84363541	86019652	543.8363937838324
FAM001_ID001	I0111	17	398107	10718178	543.8363937838324
FAM001_ID001	I0111	17	12178317	15495266	543.8363937838324
FAM001_ID001	I0111	17	16947328	32645949	543.8363937838324
FAM001_ID001	I0111	17	34142362	49751383	543.8363937838324
FAM001_ID001	I0111	17	53300044	62025701	543.8363937838324
FAM001_ID001	I0111	17	75348171	80627809	543.8363937838324
FAM001_ID001	I0111	18	5644483	9640213	543.8363937838324
FAM001_ID001	I0111	18	20141513	27425465	543.8363937838324
FAM001_ID001	I0111	18	42924095	50547251	543.8363937838324
FAM001_ID001	I0111	18	63114380	74249630	543.8363937838324
FAM001_ID001	I0111	18	74782069	78015180	543.8363937838324
FAM001_ID001	I0111	19	1371354	3698333	543.8363937838324
FAM001_ID001	I0111	19	8111982	21775494	543.8363937838324
FAM001_ID001	I0111	19	34069166	48737551	543.8363937838324
FAM001_ID001	I0111	19	54902759	57827806	543.8363937838324
FAM001_ID001	I0111	20	4334384	5828375	543.8363937838324
FAM001_ID001	I0111	20	39614299	43942369	543.8363937838324
FAM001_ID001	I0111	20	46373841	54490251	543.8363937838324
FAM001_ID001	I0111	21	15454659	25079396	543.8363937838324
FAM001_ID001	I0111	21	28713216	48100155	543.8363937838324
FAM001_ID001	I0111	22	17494101	19991067	543.8363937838324
